Study: 1.2.840.113704.1.111.9080.1103724250.1
186.1078421972591 224.82455599496586
185.10546773000456 224.82455599496586
184.10309326274998 224.82455599496586
183.10071879549545 224.82455599496586
182.34893794505453 224.82455599496586
181.34656347780006 224.82455599496586
180.34418901054548 224.82455599496586
179.3418145432909 224.82455599496586
178.59003369285 224.82455599496586
177.58765922559542 224.82455599496586
176.3346911415273 224.5739623781522
175.33231667427276 224.07277514452497
174.5805358238318 224.07277514452497
173.82875497339091 223.82218152771134
173.07697412294996 223.32099429408407
172.32519327250907 222.81980706045675
171.5734124220682 222.56921344364318
170.57103795481368 221.56683897638857
169.5686634875591 221.06565174276133
169.06747625393183 220.31387089232044
168.31569540349088 219.31149642506583
167.56391455304998 218.55971557462493
167.06272731942278 217.5573411073704
166.06035285216822 216.8055602569295
165.30857200172733 216.0537794064886
164.55679115128638 215.3019985560477
163.55441668403185 214.80081132242043
162.55204221677727 214.29962408879317
161.54966774952274 213.79843685516587
160.54729328226824 213.29724962153858
159.79135241804428 212.77694760367055
158.29135241804426 211.77694760367055
156.79135241804428 210.77694760367055
155.29135241804428 209.77694760367058
153.79135241804428 208.77694760367055
152.29135241804428 207.77694760367055
150.79135241804426 207.27694760367058
149.29135241804426 207.27694760367058
147.79135241804428 207.27694760367058
146.29135241804428 207.27694760367058
144.79135241804428 207.27694760367058
143.29135241804426 207.27694760367058
141.79135241804426 207.27694760367058
140.29135241804428 207.27694760367058
138.79135241804428 207.27694760367058
137.29135241804428 207.27694760367058
136.29135241804428 205.77694760367055
135.79135241804428 204.27694760367055
nb_points_on_contour: 188
299.1812235731006 150.34321062081878
299.5561706777669 149.21836930682008
300.3060648870994 147.7185808881552
301.0559590964318 146.21879246949027
301.4309062010981 145.0939511554916
301.80585330576423 143.96910984149292
302.1808004104305 142.84426852749425
302.1808004104305 140.96953300416308
302.1808004104305 139.46974458549818
302.1808004104305 138.3449032714995
302.1808004104305 136.47016774816836
302.1808004104305 135.34532643416966
302.1808004104305 134.22048512017096
302.1808004104305 132.72069670150609
302.1808004104305 131.59585538750738
301.80585330576423 129.72111986417625
301.4309062010981 128.22133144551134
300.3060648870994 126.34659592218019
300.3060648870994 124.47186039884906
298.80627646843436 122.59712487551792
298.4313293637682 121.47228356151923
297.6814351544357 119.97249514285433
296.9315409451033 118.47270672418942
296.18164673577087 116.9729183055245
295.43175252643834 115.8480769915258
294.3069112124397 114.72323567752713
293.9319641077734 113.59839436352844
292.80712279377474 112.84850015419599
292.4321756891086 111.7236588401973
291.3073343751099 110.59881752619862
290.18249306111124 109.47397621219994
289.0576517471126 108.72408200286748
287.9328104331138 107.97418779353504
286.8079691191151 107.22429358420257
285.68312780511644 106.84934647953634
284.55828649111777 106.09945227020388
282.69709217323225 106.46233923877007
281.19709217323225 105.46233923877006
279.69709217323236 104.96233923877007
278.19709217323236 104.96233923877007
276.69709217323236 104.96233923877007
275.19709217323236 104.96233923877007
273.69709217323225 104.96233923877007
272.19709217323225 104.46233923877007
270.69709217323225 104.46233923877007
269.19709217323225 103.96233923877007
267.69709217323225 103.46233923877007
266.19709217323225 103.46233923877007
264.69709217323225 102.96233923877007
263.19709217323225 102.46233923877008
261.69709217323236 101.96233923877007
260.19709217323236 101.96233923877007
258.69709217323236 101.96233923877007
257.19709217323225 101.96233923877007
255.69709217323228 101.96233923877007
254.19709217323228 101.96233923877007
252.69709217323228 101.96233923877007
251.19709217323228 101.96233923877007
249.69709217323228 101.96233923877007
248.19709217323228 101.96233923877007
246.69709217323205 101.96233923877007
245.19709217323233 101.96233923877007
243.69709217323233 102.96233923877007
242.19709217323228 103.46233923877007
241.69709217323228 105.46233923877006
240.19709217323228 105.46233923877006
238.69709217323228 105.46233923877006
237.19709217323228 105.46233923877006
235.69709217323228 105.46233923877006
234.19709217323228 105.46233923877006
232.69709217323228 105.46233923877006
231.19709217323228 105.46233923877006
229.6970921732321 105.46233923877006
228.19709217323233 106.46233923877007
226.69709217323233 106.96233923877007
225.19709217323228 107.96233923877007
223.69709217323228 107.96233923877007
222.19709217323228 107.96233923877007
220.69709217323228 107.96233923877007
219.19709217323228 107.96233923877007
217.69709217323228 107.96233923877007
216.19709217323228 107.96233923877007
214.69709217323228 107.96233923877007
213.19709217323205 107.96233923877007
211.69709217323233 108.96233923877008
210.69709217323233 110.46233923877007
209.19709217323228 110.46233923877007
207.69709217323228 110.46233923877007
206.19709217323228 110.96233923877007
205.19709217323228 112.46233923877008
204.19709217323228 113.96233923877007
203.19476477854627 112.84850015419599
201.6949763598814 113.59839436352844
200.57013504588267 114.3482885728609
199.445293731884 114.72323567752713
199.0703466272178 115.8480769915258
197.94550531321912 116.59797120085827
197.94550531321912 117.72281251485694
197.94550531321912 119.22260093352186
197.94550531321912 120.34744224752055
197.94550531321912 121.84723066618545
197.94550531321912 123.34701908485036
198.32045241788532 124.47186039884906
199.69709217323228 125.46233923877007
201.19709217323228 125.96233923877008
202.69709217323228 126.96233923877008
204.19709217323228 127.46233923877008
205.69709217323228 128.46233923877008
207.19709217323228 129.46233923877008
208.69709217323228 129.96233923877008
210.19709217323228 130.96233923877008
211.69709217323233 131.46233923877008
213.19709217323216 132.46233923877008
214.69709217323228 132.96233923877008
215.69709217323228 134.46233923877008
217.19709217323228 135.46233923877008
218.69709217323228 136.46233923877008
219.69709217323228 137.96233923877008
220.69709217323228 139.46233923877008
221.19709217323228 140.96233923877008
222.69201422119014 142.09437431816178
224.56674974452116 143.21921563216046
226.0665381631862 144.34405694615913
227.56632658185114 145.4688982601578
228.69116789584982 146.21879246949027
230.94085052384722 148.0935279928214
232.8155860471783 149.21836930682008
233.94042736117697 150.34321062081878
235.06526867517564 151.09310483015122
235.81516288450817 152.21794614414995
236.56505709384058 153.34278745814862
237.68989840783925 154.0926816674811
238.81473972183792 155.21752298147976
239.19709217323228 156.96233923877008
240.69709217323228 155.96233923877008
242.19709217323228 154.96233923877008
243.69709217323233 154.96233923877008
245.19709217323233 154.46233923877008
246.69709217323222 154.46233923877008
248.19709217323228 153.96233923877008
249.69709217323228 153.96233923877008
251.19709217323228 153.46233923877008
252.69709217323228 153.46233923877008
254.19709217323228 153.46233923877008
255.69709217323228 153.46233923877008
257.19709217323225 152.96233923877008
258.69709217323236 152.96233923877008
260.19709217323236 152.96233923877008
261.69709217323236 152.96233923877008
263.19709217323225 152.96233923877008
264.69709217323225 152.96233923877008
266.19709217323225 152.96233923877008
267.69709217323225 152.96233923877008
269.19709217323225 152.96233923877008
270.69709217323225 151.96233923877008
272.69709217323225 150.46233923877008
274.19709217323225 149.96233923877008
275.69709217323236 149.96233923877008
277.19709217323236 149.96233923877008
278.69709217323236 149.96233923877008
280.19709217323225 149.96233923877008
282.19709217323225 149.96233923877008
283.69709217323225 149.96233923877008
285.19709217323225 150.46233923877008
286.69709217323225 150.96233923877008
286.69709217323225 152.46233923877008
286.69709217323225 153.96233923877008
286.69709217323225 155.96233923877008
286.69709217323225 157.46233923877008
286.69709217323225 158.96233923877008
286.69709217323225 160.46233923877008
286.69709217323225 161.96233923877008
287.19709217323225 163.46233923877008
288.69709217323225 163.46233923877008
290.19709217323225 163.46233923877008
291.69709217323236 163.46233923877008
293.19709217323236 163.46233923877008
294.69709217323236 163.46233923877008
296.19709217323236 163.46233923877008
297.69709217323225 162.96233923877008
299.19709217323225 162.96233923877008
299.19709217323225 161.4623392387701
299.19709217323225 159.96233923877008
299.19709217323225 158.46233923877008
299.19709217323225 156.96233923877008
299.19709217323225 155.46233923877008
299.19709217323225 153.96233923877008
299.19709217323225 152.46233923877008
slice_number: 12
nb_points_on_contour: 141
148.0176124415864 197.76044537909317
147.2658315911455 197.00866452865228
146.5140507407046 196.25688367821135
145.76226989026367 195.7556964445841
145.01048903982277 195.50510282777043
144.00811457256822 195.2545092109568
143.25633372212732 195.00391559414317
142.00336563805917 194.75332197732953
141.25158478761824 194.75332197732953
140.24921032036372 194.75332197732953
138.99624223629553 194.5027283605159
137.99386776904095 194.25213474370224
137.24208691860008 194.00154112688864
136.49030606815916 194.00154112688864
135.48793160090463 193.75094751007498
134.48555713365005 193.50035389326135
133.23258904958186 193.24976027644772
132.23021458232733 192.99916665963408
130.97724649825915 192.74857304282045
129.97487203100462 192.4979794260068
129.2230911805637 192.2473858091932
128.22071671330917 191.99679219237953
127.46893586286825 191.99679219237953
126.71715501242734 191.7461985755659
125.96537416198645 191.7461985755659
125.21359331154552 191.49560495875227
124.46181246110461 191.49560495875227
123.71003161066372 191.49560495875227
122.95825076022281 191.49560495875227
122.20646990978189 191.49560495875227
121.45468905934099 191.49560495875227
120.70290820890008 191.7461985755659
119.70053374164553 191.99679219237953
118.94875289120463 192.4979794260068
117.69578480713645 192.99916665963408
116.69341033988191 193.24976027644772
115.69103587262735 193.75094751007498
114.93925502218644 194.00154112688864
114.18747417174554 194.5027283605159
113.43569332130463 195.00391559414317
112.43331885405009 195.50510282777043
111.1803507699819 196.25688367821135
110.42856991954099 197.00866452865228
109.92738268591373 197.76044537909317
109.17560183547282 198.26163261272043
108.67441460184554 199.01341346316133
107.92263375140463 199.76519431360225
107.42144651777735 200.51697516404317
106.41907205052281 201.5193496312977
105.41669758326827 202.52172409855228
104.91551034964101 203.5240985658068
104.16372949920009 204.2758794162477
103.41194864875919 205.0276602666886
102.66016779831828 205.77944111712952
102.158980564691 206.78181558438408
101.65779333106374 207.7841900516386
101.15660609743645 208.5359709020795
100.65541886380919 209.28775175252042
100.40482524699556 210.03953260296134
100.40482524699556 211.04190707021587
100.15423163018191 211.7936879206568
100.15423163018191 212.79606238791132
100.15423163018191 214.0490304719795
100.15423163018191 214.80081132242043
100.15423163018191 215.55259217286132
100.15423163018191 216.30437302330222
100.15423163018191 217.05615387374314
100.15423163018191 218.0585283409977
100.15423163018191 219.06090280825225
100.15423163018191 219.81268365869317
100.40482524699556 220.56446450913404
100.40482524699556 221.31624535957496
100.90601248062282 222.06802621001586
100.90601248062282 222.81980706045675
101.65779333106374 223.57158791089768
102.66016779831828 224.57396237815223
103.41194864875919 225.5763368454068
104.16372949920009 226.5787113126613
104.91551034964101 227.5810857799159
105.41669758326827 228.33286663035676
106.16847843370918 228.83405386398402
107.17085290096372 229.58583471442495
108.17322736821828 230.33761556486587
108.92500821865917 231.0893964153068
109.6767890691001 231.59058364893406
110.42856991954099 231.59058364893406
111.1803507699819 231.84117726574766
112.18272523723644 232.09177088256132
113.185099704491 232.09177088256132
